ID,SKU,Product Name,Category,Regular Price SAR,Sale Price SAR,Supplier Rank,Supplier Name,Supplier Type,Supplier Search URL,Supplier Buy URL,Supplier Price,Currency,Price Source,Notes
44,GC-APL-100,Apple Gift Card $100,Gift Cards & Software Keys,389,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Apple+Gift+Card+%24100,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
44,GC-APL-100,Apple Gift Card $100,Gift Cards & Software Keys,389,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Apple+Gift+Card+%24100&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
45,GC-GP-50,Google Play $50 Gift Card,Gift Cards & Software Keys,199,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Google+Play+%2450+Gift+Card,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
45,GC-GP-50,Google Play $50 Gift Card,Gift Cards & Software Keys,199,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Google+Play+%2450+Gift+Card,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
45,GC-GP-50,Google Play $50 Gift Card,Gift Cards & Software Keys,199,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Google+Play+%2450+Gift+Card,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
45,GC-GP-50,Google Play $50 Gift Card,Gift Cards & Software Keys,199,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Google+Play+%2450+Gift+Card,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
45,GC-GP-50,Google Play $50 Gift Card,Gift Cards & Software Keys,199,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Google+Play+%2450+Gift+Card&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
46,GC-NFX-100,Netflix Gift Card $100,Gift Cards & Software Keys,389,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Netflix+Gift+Card+%24100,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
46,GC-NFX-100,Netflix Gift Card $100,Gift Cards & Software Keys,389,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Netflix+Gift+Card+%24100,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
46,GC-NFX-100,Netflix Gift Card $100,Gift Cards & Software Keys,389,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Netflix+Gift+Card+%24100,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
46,GC-NFX-100,Netflix Gift Card $100,Gift Cards & Software Keys,389,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Netflix+Gift+Card+%24100,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
46,GC-NFX-100,Netflix Gift Card $100,Gift Cards & Software Keys,389,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Netflix+Gift+Card+%24100&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
47,GC-XBX-GPU3,Xbox Game Pass Ultimate 3 Months,Gift Cards & Software Keys,179,149,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Xbox+Game+Pass+Ultimate+3+Months,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
47,GC-XBX-GPU3,Xbox Game Pass Ultimate 3 Months,Gift Cards & Software Keys,179,149,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Xbox+Game+Pass+Ultimate+3+Months,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
47,GC-XBX-GPU3,Xbox Game Pass Ultimate 3 Months,Gift Cards & Software Keys,179,149,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Xbox+Game+Pass+Ultimate+3+Months,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
47,GC-XBX-GPU3,Xbox Game Pass Ultimate 3 Months,Gift Cards & Software Keys,179,149,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Xbox+Game+Pass+Ultimate+3+Months,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
47,GC-XBX-GPU3,Xbox Game Pass Ultimate 3 Months,Gift Cards & Software Keys,179,149,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Xbox+Game+Pass+Ultimate+3+Months&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
48,GC-STM-50,Steam Wallet $50 Gift Card,Gift Cards & Software Keys,199,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Steam+Wallet+%2450+Gift+Card,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
48,GC-STM-50,Steam Wallet $50 Gift Card,Gift Cards & Software Keys,199,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Steam+Wallet+%2450+Gift+Card,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
48,GC-STM-50,Steam Wallet $50 Gift Card,Gift Cards & Software Keys,199,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Steam+Wallet+%2450+Gift+Card,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
48,GC-STM-50,Steam Wallet $50 Gift Card,Gift Cards & Software Keys,199,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Steam+Wallet+%2450+Gift+Card,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
48,GC-STM-50,Steam Wallet $50 Gift Card,Gift Cards & Software Keys,199,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Steam+Wallet+%2450+Gift+Card&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
49,GC-PSN-50,PlayStation Store $50 Gift Card,Gift Cards & Software Keys,199,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=PlayStation+Store+%2450+Gift+Card,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
49,GC-PSN-50,PlayStation Store $50 Gift Card,Gift Cards & Software Keys,199,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=PlayStation+Store+%2450+Gift+Card,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
49,GC-PSN-50,PlayStation Store $50 Gift Card,Gift Cards & Software Keys,199,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=PlayStation+Store+%2450+Gift+Card,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
49,GC-PSN-50,PlayStation Store $50 Gift Card,Gift Cards & Software Keys,199,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=PlayStation+Store+%2450+Gift+Card,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
49,GC-PSN-50,PlayStation Store $50 Gift Card,Gift Cards & Software Keys,199,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=PlayStation+Store+%2450+Gift+Card&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
50,GC-SW-OFF24,Microsoft Office 2024 Pro Plus,Gift Cards & Software Keys,399,349,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Microsoft+Office+2024+Pro+Plus,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
50,GC-SW-OFF24,Microsoft Office 2024 Pro Plus,Gift Cards & Software Keys,399,349,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Microsoft+Office+2024+Pro+Plus,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
50,GC-SW-OFF24,Microsoft Office 2024 Pro Plus,Gift Cards & Software Keys,399,349,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Microsoft+Office+2024+Pro+Plus,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
50,GC-SW-OFF24,Microsoft Office 2024 Pro Plus,Gift Cards & Software Keys,399,349,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Microsoft+Office+2024+Pro+Plus,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
50,GC-SW-OFF24,Microsoft Office 2024 Pro Plus,Gift Cards & Software Keys,399,349,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Microsoft+Office+2024+Pro+Plus&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
51,GC-SW-WIN11,Windows 11 Pro License Key,Gift Cards & Software Keys,249,199,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Windows+11+Pro+License+Key,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
51,GC-SW-WIN11,Windows 11 Pro License Key,Gift Cards & Software Keys,249,199,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Windows+11+Pro+License+Key,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
51,GC-SW-WIN11,Windows 11 Pro License Key,Gift Cards & Software Keys,249,199,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Windows+11+Pro+License+Key,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
51,GC-SW-WIN11,Windows 11 Pro License Key,Gift Cards & Software Keys,249,199,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Windows+11+Pro+License+Key,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
51,GC-SW-WIN11,Windows 11 Pro License Key,Gift Cards & Software Keys,249,199,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Windows+11+Pro+License+Key&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
52,GM-RTR-ASU-001,ASUS ROG Rapture GT-BE19000AI (WiFi 7),Gaming,4799,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=ASUS+ROG+Rapture+GT-BE19000AI+%28WiFi+7%29,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
52,GM-RTR-ASU-001,ASUS ROG Rapture GT-BE19000AI (WiFi 7),Gaming,4799,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=ASUS+ROG+Rapture+GT-BE19000AI+%28WiFi+7%29,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
52,GM-RTR-ASU-001,ASUS ROG Rapture GT-BE19000AI (WiFi 7),Gaming,4799,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=ASUS+ROG+Rapture+GT-BE19000AI+%28WiFi+7%29,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
52,GM-RTR-ASU-001,ASUS ROG Rapture GT-BE19000AI (WiFi 7),Gaming,4799,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=ASUS+ROG+Rapture+GT-BE19000AI+%28WiFi+7%29,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
52,GM-RTR-ASU-001,ASUS ROG Rapture GT-BE19000AI (WiFi 7),Gaming,4799,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=ASUS+ROG+Rapture+GT-BE19000AI+%28WiFi+7%29&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
53,GM-PGA-JSA-001,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally),Gaming,529,459,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=JSAUX+6-in-1+Dock+%28Steam+Deck%2FROG+Ally%29,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
53,GM-PGA-JSA-001,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally),Gaming,529,459,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=JSAUX+6-in-1+Dock+%28Steam+Deck%2FROG+Ally%29,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
53,GM-PGA-JSA-001,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally),Gaming,529,459,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=JSAUX+6-in-1+Dock+%28Steam+Deck%2FROG+Ally%29,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
53,GM-PGA-JSA-001,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally),Gaming,529,459,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=JSAUX+6-in-1+Dock+%28Steam+Deck%2FROG+Ally%29,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
53,GM-PGA-JSA-001,JSAUX 6-in-1 Dock (Steam Deck/ROG Ally),Gaming,529,459,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=JSAUX+6-in-1+Dock+%28Steam+Deck%2FROG+Ally%29&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
54,GM-CMP-NZX-001,NZXT H9 Elite Mid-Tower ATX Case,Hardware,1349,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=NZXT+H9+Elite+Mid-Tower+ATX+Case,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
54,GM-CMP-NZX-001,NZXT H9 Elite Mid-Tower ATX Case,Hardware,1349,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=NZXT+H9+Elite+Mid-Tower+ATX+Case,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
54,GM-CMP-NZX-001,NZXT H9 Elite Mid-Tower ATX Case,Hardware,1349,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=NZXT+H9+Elite+Mid-Tower+ATX+Case,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
54,GM-CMP-NZX-001,NZXT H9 Elite Mid-Tower ATX Case,Hardware,1349,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=NZXT+H9+Elite+Mid-Tower+ATX+Case,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
54,GM-CMP-NZX-001,NZXT H9 Elite Mid-Tower ATX Case,Hardware,1349,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=NZXT+H9+Elite+Mid-Tower+ATX+Case&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
55,GM-CMP-COR-001,Corsair iCUE H150i RGB Elite (360mm AIO),Hardware,1149,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Corsair+iCUE+H150i+RGB+Elite+%28360mm+AIO%29,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
55,GM-CMP-COR-001,Corsair iCUE H150i RGB Elite (360mm AIO),Hardware,1149,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Corsair+iCUE+H150i+RGB+Elite+%28360mm+AIO%29,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
55,GM-CMP-COR-001,Corsair iCUE H150i RGB Elite (360mm AIO),Hardware,1149,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Corsair+iCUE+H150i+RGB+Elite+%28360mm+AIO%29,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
55,GM-CMP-COR-001,Corsair iCUE H150i RGB Elite (360mm AIO),Hardware,1149,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Corsair+iCUE+H150i+RGB+Elite+%28360mm+AIO%29,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
55,GM-CMP-COR-001,Corsair iCUE H150i RGB Elite (360mm AIO),Hardware,1149,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Corsair+iCUE+H150i+RGB+Elite+%28360mm+AIO%29&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
56,GM-GPU-GIG-001,Gigabyte AORUS RTX 5090 Master 32GB,Hardware,27999,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=Gigabyte+AORUS+RTX+5090+Master+32GB,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
56,GM-GPU-GIG-001,Gigabyte AORUS RTX 5090 Master 32GB,Hardware,27999,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=Gigabyte+AORUS+RTX+5090+Master+32GB,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
56,GM-GPU-GIG-001,Gigabyte AORUS RTX 5090 Master 32GB,Hardware,27999,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=Gigabyte+AORUS+RTX+5090+Master+32GB,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
56,GM-GPU-GIG-001,Gigabyte AORUS RTX 5090 Master 32GB,Hardware,27999,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=Gigabyte+AORUS+RTX+5090+Master+32GB,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
56,GM-GPU-GIG-001,Gigabyte AORUS RTX 5090 Master 32GB,Hardware,27999,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=Gigabyte+AORUS+RTX+5090+Master+32GB&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
57,GM-GPU-NVD-002,NVIDIA RTX 5080 Founders Edition (16GB),Hardware,6499,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=NVIDIA+RTX+5080+Founders+Edition+%2816GB%29,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
57,GM-GPU-NVD-002,NVIDIA RTX 5080 Founders Edition (16GB),Hardware,6499,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=NVIDIA+RTX+5080+Founders+Edition+%2816GB%29,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
57,GM-GPU-NVD-002,NVIDIA RTX 5080 Founders Edition (16GB),Hardware,6499,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=NVIDIA+RTX+5080+Founders+Edition+%2816GB%29,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
57,GM-GPU-NVD-002,NVIDIA RTX 5080 Founders Edition (16GB),Hardware,6499,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=NVIDIA+RTX+5080+Founders+Edition+%2816GB%29,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
57,GM-GPU-NVD-002,NVIDIA RTX 5080 Founders Edition (16GB),Hardware,6499,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=NVIDIA+RTX+5080+Founders+Edition+%2816GB%29&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
58,GM-GPU-NVD-001,NVIDIA RTX 5090 Founders Edition (32GB),Hardware,26449,22999,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=NVIDIA+RTX+5090+Founders+Edition+%2832GB%29,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
58,GM-GPU-NVD-001,NVIDIA RTX 5090 Founders Edition (32GB),Hardware,26449,22999,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=NVIDIA+RTX+5090+Founders+Edition+%2832GB%29,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
58,GM-GPU-NVD-001,NVIDIA RTX 5090 Founders Edition (32GB),Hardware,26449,22999,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=NVIDIA+RTX+5090+Founders+Edition+%2832GB%29,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
58,GM-GPU-NVD-001,NVIDIA RTX 5090 Founders Edition (32GB),Hardware,26449,22999,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=NVIDIA+RTX+5090+Founders+Edition+%2832GB%29,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
58,GM-GPU-NVD-001,NVIDIA RTX 5090 Founders Edition (32GB),Hardware,26449,22999,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=NVIDIA+RTX+5090+Founders+Edition+%2832GB%29&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
59,GM-STR-HPX-001,HyperX QuadCast S USB Microphone,Gaming,580,,1,AliExpress,Marketplace supplier search,https://www.aliexpress.com/wholesale?SearchText=HyperX+QuadCast+S+USB+Microphone,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
59,GM-STR-HPX-001,HyperX QuadCast S USB Microphone,Gaming,580,,2,Alibaba,B2B supplier search,https://www.alibaba.com/trade/search?SearchText=HyperX+QuadCast+S+USB+Microphone,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
59,GM-STR-HPX-001,HyperX QuadCast S USB Microphone,Gaming,580,,3,Amazon.sa,Local market reference / supplier option,https://www.amazon.sa/s?k=HyperX+QuadCast+S+USB+Microphone,https://www.amazon.sa/-/en/HyperX-QuadCast-Microphone-Podcasting-Board/dp/B0F3K25XHL/ref=sr_1_3,462,SAR,Existing workbook Amazon reference,Uses existing Amazon reference URL and price when the workbook has them.
59,GM-STR-HPX-001,HyperX QuadCast S USB Microphone,Gaming,580,,4,Noon,Local market reference / supplier option,https://www.noon.com/saudi-en/search/?q=HyperX+QuadCast+S+USB+Microphone,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
59,GM-STR-HPX-001,HyperX QuadCast S USB Microphone,Gaming,580,,5,B&H Photo,US retailer / distributor search,https://www.bhphotovideo.com/c/search?Ntt=HyperX+QuadCast+S+USB+Microphone&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
