ID,SKU,Name,Regular price,Sale price,Categories,Product ID URL,Add to cart URL,Cart buy URL,Checkout buy URL
118,SH-SWB-SWBT-002,SwitchBot Bot (Smart Button Pusher),239,,Smart Home & IoT,https://neogen.store/?p=118,https://neogen.store/?add-to-cart=118,https://neogen.store/cart/?add-to-cart=118&quantity=1,https://neogen.store/checkout/?add-to-cart=118&quantity=1
119,SH-SWB-SWBT-001,SwitchBot Hub 2 (Matter Enabled),559,479,Smart Home & IoT,https://neogen.store/?p=119,https://neogen.store/?add-to-cart=119,https://neogen.store/cart/?add-to-cart=119&quantity=1,https://neogen.store/checkout/?add-to-cart=119&quantity=1
120,SH-HUB-HUBI-001,Hubitat Elevation C-8 Pro,1199,,Smart Home & IoT,https://neogen.store/?p=120,https://neogen.store/?add-to-cart=120,https://neogen.store/cart/?add-to-cart=120&quantity=1,https://neogen.store/checkout/?add-to-cart=120&quantity=1
121,SH-HUB-HASS-001,Home Assistant Green,890,,Smart Home & IoT,https://neogen.store/?p=121,https://neogen.store/?add-to-cart=121,https://neogen.store/cart/?add-to-cart=121&quantity=1,https://neogen.store/checkout/?add-to-cart=121&quantity=1
122,SH-HUB-AQRA-001,Aqara Hub M3,1039,899,Smart Home & IoT,https://neogen.store/?p=122,https://neogen.store/?add-to-cart=122,https://neogen.store/cart/?add-to-cart=122&quantity=1,https://neogen.store/checkout/?add-to-cart=122&quantity=1
124,SH-BLD-SWBT-001,SwitchBot Curtain 3,649,,Smart Home & IoT,https://neogen.store/?p=124,https://neogen.store/?add-to-cart=124,https://neogen.store/cart/?add-to-cart=124&quantity=1,https://neogen.store/checkout/?add-to-cart=124&quantity=1
125,SH-VDB-EUFY-001,Eufy Video Doorbell E340 (Dual Camera),999,,Smart Home & IoT,https://neogen.store/?p=125,https://neogen.store/?add-to-cart=125,https://neogen.store/cart/?add-to-cart=125&quantity=1,https://neogen.store/checkout/?add-to-cart=125&quantity=1
126,SH-VDB-RING-001,Ring Battery Doorbell Plus,999,,Smart Home & IoT,https://neogen.store/?p=126,https://neogen.store/?add-to-cart=126,https://neogen.store/cart/?add-to-cart=126&quantity=1,https://neogen.store/checkout/?add-to-cart=126&quantity=1
127,SH-CAM-RELK-001,Reolink Argus 4 Pro (4K),1039,899,Smart Home & IoT,https://neogen.store/?p=127,https://neogen.store/?add-to-cart=127,https://neogen.store/cart/?add-to-cart=127&quantity=1,https://neogen.store/checkout/?add-to-cart=127&quantity=1
128,SH-CAM-EUFY-001,Eufy eufyCam 3 (4K + HomeBase 3 Kit),1649,,Smart Home & IoT,https://neogen.store/?p=128,https://neogen.store/?add-to-cart=128,https://neogen.store/cart/?add-to-cart=128&quantity=1,https://neogen.store/checkout/?add-to-cart=128&quantity=1
129,SH-CAM-ARLO-001,Arlo Pro 5 2K Spotlight Camera,1549,,Smart Home & IoT,https://neogen.store/?p=129,https://neogen.store/?add-to-cart=129,https://neogen.store/cart/?add-to-cart=129&quantity=1,https://neogen.store/checkout/?add-to-cart=129&quantity=1
130,SH-CAM-RING-001,Ring Indoor Cam (2nd Gen),479,,Smart Home & IoT,https://neogen.store/?p=130,https://neogen.store/?add-to-cart=130,https://neogen.store/cart/?add-to-cart=130&quantity=1,https://neogen.store/checkout/?add-to-cart=130&quantity=1
131,SH-PLG-MERS-001,Meross Smart Plug Mini MSS110 (HomeKit),159,,Smart Home & IoT,https://neogen.store/?p=131,https://neogen.store/?add-to-cart=131,https://neogen.store/cart/?add-to-cart=131&quantity=1,https://neogen.store/checkout/?add-to-cart=131&quantity=1
132,SH-PLG-TPLK-001,"TP-Link Tapo P125M Smart Plug (Matter, 2-pack)",149,,Smart Home & IoT,https://neogen.store/?p=132,https://neogen.store/?add-to-cart=132,https://neogen.store/cart/?add-to-cart=132&quantity=1,https://neogen.store/checkout/?add-to-cart=132&quantity=1
133,SH-THR-ECOB-001,Ecobee Smart Thermostat Premium,1549,,Smart Home & IoT,https://neogen.store/?p=133,https://neogen.store/?add-to-cart=133,https://neogen.store/cart/?add-to-cart=133&quantity=1,https://neogen.store/checkout/?add-to-cart=133&quantity=1
134,SH-THR-NEST-001,Google Nest Learning Thermostat (4th Gen),1699,,Smart Home & IoT,https://neogen.store/?p=134,https://neogen.store/?add-to-cart=134,https://neogen.store/cart/?add-to-cart=134&quantity=1,https://neogen.store/checkout/?add-to-cart=134&quantity=1
135,SH-RVC-ECVX-001,Ecovacs Deebot X9 Pro Omni,5699,,Smart Home & IoT,https://neogen.store/?p=135,https://neogen.store/?add-to-cart=135,https://neogen.store/cart/?add-to-cart=135&quantity=1,https://neogen.store/checkout/?add-to-cart=135&quantity=1
136,SH-RVC-DREM-001,Dreame L50 Ultra,4599,,Smart Home & IoT,https://neogen.store/?p=136,https://neogen.store/?add-to-cart=136,https://neogen.store/cart/?add-to-cart=136&quantity=1,https://neogen.store/checkout/?add-to-cart=136&quantity=1
137,SH-RVC-RBRC-001,Roborock Qrevo CurvX,4599,,Smart Home & IoT,https://neogen.store/?p=137,https://neogen.store/?add-to-cart=137,https://neogen.store/cart/?add-to-cart=137&quantity=1,https://neogen.store/checkout/?add-to-cart=137&quantity=1
138,SH-LGT-GOVE-002,Govee Glide Hexagon Light Panels Ultra (10-pack),1499,1299,Smart Home & IoT,https://neogen.store/?p=138,https://neogen.store/?add-to-cart=138,https://neogen.store/cart/?add-to-cart=138&quantity=1,https://neogen.store/checkout/?add-to-cart=138&quantity=1
139,SH-LGT-GOVE-001,Govee RGBIC LED Strip M1 (5m),459,399,Smart Home & IoT,https://neogen.store/?p=139,https://neogen.store/?add-to-cart=139,https://neogen.store/cart/?add-to-cart=139&quantity=1,https://neogen.store/checkout/?add-to-cart=139&quantity=1
140,SH-LGT-LIFX-001,LIFX Color A19 1100lm Bulb,329,279,Smart Home & IoT,https://neogen.store/?p=140,https://neogen.store/?add-to-cart=140,https://neogen.store/cart/?add-to-cart=140&quantity=1,https://neogen.store/checkout/?add-to-cart=140&quantity=1
141,SH-LGT-PHUE-002,Philips Hue Gradient Lightstrip (2m),1149,,Smart Home & IoT,https://neogen.store/?p=141,https://neogen.store/?add-to-cart=141,https://neogen.store/cart/?add-to-cart=141&quantity=1,https://neogen.store/checkout/?add-to-cart=141&quantity=1
142,SH-LGT-PHUE-001,Philips Hue Starter Kit (3x A19 + Bridge),899,,Smart Home & IoT,https://neogen.store/?p=142,https://neogen.store/?add-to-cart=142,https://neogen.store/cart/?add-to-cart=142&quantity=1,https://neogen.store/checkout/?add-to-cart=142&quantity=1
143,SH-LCK-AUGS-001,August Wi-Fi Smart Lock (4th Gen),1499,1299,Smart Home & IoT,https://neogen.store/?p=143,https://neogen.store/?add-to-cart=143,https://neogen.store/cart/?add-to-cart=143&quantity=1,https://neogen.store/checkout/?add-to-cart=143&quantity=1
144,SH-LCK-AQRA-001,Aqara Smart Lock U200,1439,1249,Smart Home & IoT,https://neogen.store/?p=144,https://neogen.store/?add-to-cart=144,https://neogen.store/cart/?add-to-cart=144&quantity=1,https://neogen.store/checkout/?add-to-cart=144&quantity=1
145,SH-LCK-YALE-001,Yale Assure Lock 2 Wi-Fi,1549,,Smart Home & IoT,https://neogen.store/?p=145,https://neogen.store/?add-to-cart=145,https://neogen.store/cart/?add-to-cart=145&quantity=1,https://neogen.store/checkout/?add-to-cart=145&quantity=1
146,SH-DSP-GGLE-001,Google Nest Hub (2nd Gen),699,,Smart Home & IoT,https://neogen.store/?p=146,https://neogen.store/?add-to-cart=146,https://neogen.store/cart/?add-to-cart=146&quantity=1,https://neogen.store/checkout/?add-to-cart=146&quantity=1
147,SH-DSP-AMZN-001,Amazon Echo Show 8 (3rd Gen),999,,Smart Home & IoT,https://neogen.store/?p=147,https://neogen.store/?add-to-cart=147,https://neogen.store/cart/?add-to-cart=147&quantity=1,https://neogen.store/checkout/?add-to-cart=147&quantity=1
148,SH-SPK-AMZN-002,Amazon Echo Dot (5th Gen),459,399,Smart Home & IoT,https://neogen.store/?p=148,https://neogen.store/?add-to-cart=148,https://neogen.store/cart/?add-to-cart=148&quantity=1,https://neogen.store/checkout/?add-to-cart=148&quantity=1
149,SH-SPK-GGLE-001,Google Nest Audio,809,699,Smart Home & IoT,https://neogen.store/?p=149,https://neogen.store/?add-to-cart=149,https://neogen.store/cart/?add-to-cart=149&quantity=1,https://neogen.store/checkout/?add-to-cart=149&quantity=1
150,SH-SPK-APPL-001,Apple HomePod Mini,699,,Smart Home & IoT,https://neogen.store/?p=150,https://neogen.store/?add-to-cart=150,https://neogen.store/cart/?add-to-cart=150&quantity=1,https://neogen.store/checkout/?add-to-cart=150&quantity=1
151,SH-SPK-AMZN-001,Amazon Echo (4th Gen),699,,Smart Home & IoT,https://neogen.store/?p=151,https://neogen.store/?add-to-cart=151,https://neogen.store/cart/?add-to-cart=151&quantity=1,https://neogen.store/checkout/?add-to-cart=151&quantity=1
152,NG-SEC-007,Eufy Video Doorbell S330 - Dual Camera Smart Doorbell (2K + Package Cam),1449,,Security & Surveillance,https://neogen.store/?p=152,https://neogen.store/?add-to-cart=152,https://neogen.store/cart/?add-to-cart=152&quantity=1,https://neogen.store/checkout/?add-to-cart=152&quantity=1
153,NG-SEC-006,Ajax Hub 2 Plus - Professional Wireless Smart Alarm System,2499,,Security & Surveillance,https://neogen.store/?p=153,https://neogen.store/?add-to-cart=153,https://neogen.store/cart/?add-to-cart=153&quantity=1,https://neogen.store/checkout/?add-to-cart=153&quantity=1
154,NG-SEC-005,Reolink 16-Channel PoE NVR (RLN16-410) - 4K Network Video Recorder,1599,,Security & Surveillance,https://neogen.store/?p=154,https://neogen.store/?add-to-cart=154,https://neogen.store/cart/?add-to-cart=154&quantity=1,https://neogen.store/checkout/?add-to-cart=154&quantity=1
155,NG-SEC-004,Ubiquiti UniFi Protect G4 Doorbell Pro - 5MP Smart Doorbell with Fingerprint Reader,3140,,Security & Surveillance,https://neogen.store/?p=155,https://neogen.store/?add-to-cart=155,https://neogen.store/cart/?add-to-cart=155&quantity=1,https://neogen.store/checkout/?add-to-cart=155&quantity=1
156,NG-SEC-003,Hikvision DS-2CD2143G2-I - 4MP AcuSense Dome Camera,749,,Security & Surveillance,https://neogen.store/?p=156,https://neogen.store/?add-to-cart=156,https://neogen.store/cart/?add-to-cart=156&quantity=1,https://neogen.store/checkout/?add-to-cart=156&quantity=1
157,NG-SEC-002,Reolink Argus 4 Pro - Solar-Powered Wireless 4K Security Camera,1199,,Security & Surveillance,https://neogen.store/?p=157,https://neogen.store/?add-to-cart=157,https://neogen.store/cart/?add-to-cart=157&quantity=1,https://neogen.store/checkout/?add-to-cart=157&quantity=1
158,NG-SEC-001,Reolink RLC-810A - 4K PoE AI Security Camera,549,,Security & Surveillance,https://neogen.store/?p=158,https://neogen.store/?add-to-cart=158,https://neogen.store/cart/?add-to-cart=158&quantity=1,https://neogen.store/checkout/?add-to-cart=158&quantity=1
159,NG-DRN-008,DJI Pocket 3 - Pocket-Sized Gimbal Camera with 1-Inch Sensor,3449,2999,Drones & Robotics,https://neogen.store/?p=159,https://neogen.store/?add-to-cart=159,https://neogen.store/cart/?add-to-cart=159&quantity=1,https://neogen.store/checkout/?add-to-cart=159&quantity=1
160,NG-DRN-007,"Roborock S8 MaxV Ultra - Smart Robot Vacuum with 10,000Pa Suction",8859,7699,Smart Home & IoT,https://neogen.store/?p=160,https://neogen.store/?add-to-cart=160,https://neogen.store/cart/?add-to-cart=160&quantity=1,https://neogen.store/checkout/?add-to-cart=160&quantity=1
161,NG-DRN-006,FIMI X8 Mini V2 - 4K Drone at 245g with Competitive Pricing,2399,,Drones & Robotics,https://neogen.store/?p=161,https://neogen.store/?add-to-cart=161,https://neogen.store/cart/?add-to-cart=161&quantity=1,https://neogen.store/checkout/?add-to-cart=161&quantity=1
162,NG-DRN-005,Insta360 X4 - 8K 360-Degree Camera,3499,,Drones & Robotics,https://neogen.store/?p=162,https://neogen.store/?add-to-cart=162,https://neogen.store/cart/?add-to-cart=162&quantity=1,https://neogen.store/checkout/?add-to-cart=162&quantity=1
163,NG-DRN-004,DJI RS 4 - 3-Axis Gimbal Stabilizer for Professional Cameras,3099,,Drones & Robotics,https://neogen.store/?p=163,https://neogen.store/?add-to-cart=163,https://neogen.store/cart/?add-to-cart=163&quantity=1,https://neogen.store/checkout/?add-to-cart=163&quantity=1
164,NG-DRN-003,DJI Osmo Action 5 Pro - 4K/120fps Waterproof Action Camera,2499,,Drones & Robotics,https://neogen.store/?p=164,https://neogen.store/?add-to-cart=164,https://neogen.store/cart/?add-to-cart=164&quantity=1,https://neogen.store/checkout/?add-to-cart=164&quantity=1
165,NG-DRN-002,DJI Avata 2 - Immersive FPV Drone with Goggles,4099,,Drones & Robotics,https://neogen.store/?p=165,https://neogen.store/?add-to-cart=165,https://neogen.store/cart/?add-to-cart=165&quantity=1,https://neogen.store/checkout/?add-to-cart=165&quantity=1
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,7019,6099,Drones & Robotics,https://neogen.store/?p=166,https://neogen.store/?add-to-cart=166,https://neogen.store/cart/?add-to-cart=166&quantity=1,https://neogen.store/checkout/?add-to-cart=166&quantity=1
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,359,,Cables & Adapters,https://neogen.store/?p=167,https://neogen.store/?add-to-cart=167,https://neogen.store/cart/?add-to-cart=167&quantity=1,https://neogen.store/checkout/?add-to-cart=167&quantity=1
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,229,,Cables & Adapters,https://neogen.store/?p=168,https://neogen.store/?add-to-cart=168,https://neogen.store/cart/?add-to-cart=168&quantity=1,https://neogen.store/checkout/?add-to-cart=168&quantity=1
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,289,249,Cables & Adapters,https://neogen.store/?p=169,https://neogen.store/?add-to-cart=169,https://neogen.store/cart/?add-to-cart=169&quantity=1,https://neogen.store/checkout/?add-to-cart=169&quantity=1
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,109,,Cables & Adapters,https://neogen.store/?p=170,https://neogen.store/?add-to-cart=170,https://neogen.store/cart/?add-to-cart=170&quantity=1,https://neogen.store/checkout/?add-to-cart=170&quantity=1
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,149,,Cables & Adapters,https://neogen.store/?p=171,https://neogen.store/?add-to-cart=171,https://neogen.store/cart/?add-to-cart=171&quantity=1,https://neogen.store/checkout/?add-to-cart=171&quantity=1
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,419,,Cables & Adapters,https://neogen.store/?p=172,https://neogen.store/?add-to-cart=172,https://neogen.store/cart/?add-to-cart=172&quantity=1,https://neogen.store/checkout/?add-to-cart=172&quantity=1
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,349,,Cables & Adapters,https://neogen.store/?p=173,https://neogen.store/?add-to-cart=173,https://neogen.store/cart/?add-to-cart=173&quantity=1,https://neogen.store/checkout/?add-to-cart=173&quantity=1
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,219,,Cables & Adapters,https://neogen.store/?p=174,https://neogen.store/?add-to-cart=174,https://neogen.store/cart/?add-to-cart=174&quantity=1,https://neogen.store/checkout/?add-to-cart=174&quantity=1
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,2899,,3D Printing & CNC,https://neogen.store/?p=175,https://neogen.store/?add-to-cart=175,https://neogen.store/cart/?add-to-cart=175&quantity=1,https://neogen.store/checkout/?add-to-cart=175&quantity=1
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,1049,,3D Printing & CNC,https://neogen.store/?p=176,https://neogen.store/?add-to-cart=176,https://neogen.store/cart/?add-to-cart=176&quantity=1,https://neogen.store/checkout/?add-to-cart=176&quantity=1
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,540,,3D Printing & CNC,https://neogen.store/?p=177,https://neogen.store/?add-to-cart=177,https://neogen.store/cart/?add-to-cart=177&quantity=1,https://neogen.store/checkout/?add-to-cart=177&quantity=1
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3499,,3D Printing & CNC,https://neogen.store/?p=178,https://neogen.store/?add-to-cart=178,https://neogen.store/cart/?add-to-cart=178&quantity=1,https://neogen.store/checkout/?add-to-cart=178&quantity=1
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,1299,,3D Printing & CNC,https://neogen.store/?p=179,https://neogen.store/?add-to-cart=179,https://neogen.store/cart/?add-to-cart=179&quantity=1,https://neogen.store/checkout/?add-to-cart=179&quantity=1
180,NG-3DP-003,Creality K1 Max - Large Format 3D Printer at 600mm/s,3380,,3D Printing & CNC,https://neogen.store/?p=180,https://neogen.store/?add-to-cart=180,https://neogen.store/cart/?add-to-cart=180&quantity=1,https://neogen.store/checkout/?add-to-cart=180&quantity=1
181,NG-3DP-002,Bambu Lab AMS - Automatic Material System for Multi-Color 3D Printing,1250,,3D Printing & CNC,https://neogen.store/?p=181,https://neogen.store/?add-to-cart=181,https://neogen.store/cart/?add-to-cart=181&quantity=1,https://neogen.store/checkout/?add-to-cart=181&quantity=1
